x;f_isprime;f_mu;f_pi;f_li;f_r<100>
48.52;15;18.0889;14.5326;
48.619;15;18.1144;14.5555;
48.718;15;18.1399;14.5783;
48.817;15;18.1654;14.6012;
48.916;15;18.1908;14.624;
49.015;15;18.2163;14.6469;
49.114;15;18.2417;14.6697;
49.213;15;18.2671;14.6925;
49.312;15;18.2925;14.7153;
49.411;15;18.3179;14.7381;
49.51;15;18.3433;14.7609;
49.609;15;18.3686;14.7836;
49.708;15;18.394;14.8064;
49.807;15;18.4193;14.8292;
49.906;15;18.4447;14.8519;
50.005;15;18.47;14.8746;
50.104;15;18.4953;14.8974;
50.203;15;18.5206;14.9201;
50.302;15;18.5458;14.9428;
50.401;15;18.5711;14.9655;
50.5;15;18.5963;14.9882;
50.599;15;18.6216;15.0109;
50.698;15;18.6468;15.0336;
50.797;15;18.672;15.0562;
50.896;15;18.6972;15.0789;
50.995;15;18.7224;15.1016;
51.094;15;18.7476;15.1242;
51.193;15;18.7727;15.1468;
51.292;15;18.7979;15.1695;
51.391;15;18.823;15.1921;
51.49;15;18.8481;15.2147;
51.589;15;18.8733;15.2373;
51.688;15;18.8984;15.2599;
51.787;15;18.9234;15.2825;
51.886;15;18.9485;15.3051;
51.985;15;18.9736;15.3276;
52.084;15;18.9986;15.3502;
52.183;15;19.0237;15.3728;
52.282;15;19.0487;15.3953;
52.381;15;19.0737;15.4178;
52.48;15;19.0987;15.4404;
52.579;15;19.1237;15.4629;
52.678;15;19.1487;15.4854;
52.777;15;19.1737;15.5079;
52.876;15;19.1986;15.5304;
52.975;15;19.2236;15.5529;
53.074;16;19.2485;15.5754;
53.173;16;19.2734;15.5978;
53.272;16;19.2983;15.6203;
53.371;16;19.3232;15.6428;
53.47;16;19.3481;15.6652;
53.569;16;19.373;15.6877;
53.668;16;19.3978;15.7101;
53.767;16;19.4227;15.7325;
53.866;16;19.4475;15.7549;
53.965;16;19.4724;15.7773;
54.064;16;19.4972;15.7997;
54.163;16;19.522;15.8221;
54.262;16;19.5468;15.8445;
54.361;16;19.5716;15.8669;
54.46;16;19.5963;15.8893;
54.559;16;19.6211;15.9116;
54.658;16;19.6458;15.934;
54.757;16;19.6706;15.9563;
54.856;16;19.6953;15.9787;
54.955;16;19.72;16.001;
55.054;16;19.7447;16.0233;
55.153;16;19.7694;16.0456;
55.252;16;19.7941;16.068;
55.351;16;19.8188;16.0903;
55.45;16;19.8434;16.1125;
55.549;16;19.8681;16.1348;
55.648;16;19.8927;16.1571;
55.747;16;19.9173;16.1794;
55.846;16;19.942;16.2016;
55.945;16;19.9666;16.2239;
56.044;16;19.9912;16.2462;
56.143;16;20.0157;16.2684;
56.242;16;20.0403;16.2906;
56.341;16;20.0649;16.3129;
56.44;16;20.0894;16.3351;
56.539;16;20.114;16.3573;
56.638;16;20.1385;16.3795;
56.737;16;20.163;16.4017;
56.836;16;20.1875;16.4239;
56.935;16;20.212;16.4461;
57.034;16;20.2365;16.4682;
57.133;16;20.261;16.4904;
57.232;16;20.2855;16.5126;
57.331;16;20.3099;16.5347;
57.43;16;20.3344;16.5569;
57.529;16;20.3588;16.579;
57.628;16;20.3832;16.6011;
57.727;16;20.4076;16.6233;
57.826;16;20.432;16.6454;
57.925;16;20.4564;16.6675;
58.024;16;20.4808;16.6896;
58.123;16;20.5052;16.7117;
58.222;16;20.5296;16.7338;
58.321;16;20.5539;16.7559;
